"Source","Asset","Team","Asset Name","Asset Type","URI","Detector","Description","Content Class","Exposure window","Ignored","Ignore timestamp","Ignore type","Ignore comment","Snooze end timestamp","Ignore Actor","Severity","Line start","Line end","Fingerprint"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15273","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15273","15274","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15145","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15145","15146","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15143","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15143","15144","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15015","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15015","15016","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L15013","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","15013","15014","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14885","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14885","14886","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14883","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14883","14884","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14755","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14755","14756","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14753","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14753","14754","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14488","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14488","14489","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14486","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14486","14487","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14358","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14358","14359","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14356","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14356","14357","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14228","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14228","14229","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14226","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14226","14227","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14098","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14098","14099","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L14096","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","14096","14097","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13968","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13968","13969","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13966","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13966","13967","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13838","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13838","13839","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13836","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13836","13837","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13708","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13708","13709","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13706","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13706","13707","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13441","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13441","13442","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13439","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13439","13440","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13311","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13311","13312","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13309","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13309","13310","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13181","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13181","13182","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13179","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13179","13180","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13051","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13051","13052","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L13049","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","13049","13050","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12921","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12921","12922","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12919","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12919","12920","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12791","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12791","12792","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12789","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12789","12790","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12661","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12661","12662","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12659","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12659","12660","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12394","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12394","12395","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12392","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12392","12393","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12264","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12264","12265","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12262","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12262","12263","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12134","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12134","12135","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12132","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12132","12133","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12004","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12004","12005","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L12002","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","12002","12003","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11874","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11874","11875","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11872","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11872","11873","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11744","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11744","11745","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11742","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11742","11743","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11614","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11614","11615","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11612","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11612","11613","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11347","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11347","11348","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11345","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11345","11346","46d81d2ad4dab796c62d7fefccf6833aa2907a4941f2270be4a32cedcb4c542b"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11217","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11217","11218","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11215","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11215","11216","7e1da35df533f4838fa3c7d4efcb1224955b8fc6d1291548e6f6b87360ec9344"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11087","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11087","11088","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L11085","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","11085","11086","fa463e893a405f157bd12d0a2c1b523a1834f69dd779c9aec44320a0e3c94c65"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10957","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10957","10958","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10955","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10955","10956","b7db4433cc33d66f03eef4718e7103833948b30dad70720971ab36bc0d3383a6"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10827","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10827","10828","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10825","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10825","10826","4f8d94bf173cc19b588278af22f344479bae8fcb9d16cbfa62f2748da20b41d7"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10697","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10697","10698","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10695","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10695","10696","5fcbbbdd3c4af46ae7acbbbeea046822651f5add55acde307d23151caca00727"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10567","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10567","10568","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10565","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10565","10566","6a7d1b2b2baffbbc31aa3b7421926ad9ffc32fa54b54a0fb46c77b62b1b5b8d5"
"github.com","github.com/clouddevops7171/full_stack_blogging","Opcito","CloudDevops7171/full_stack_blogging","git","https://github.com/CloudDevops7171/full_stack_blogging/blob/3734aabdff9e8cd76bb5a509e6b7c4893cce23ce/issues_report_05222025.pdf#L10300","AUDITB001","Tokens Audit","code/infra","1 day","false","","","","","","informational","10300","10301","d2710f2884f7c0961c44ef4bf07b10205d738288fdc89e917890ce38ab5b19e0"
